num_procs,distribution,rank,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
8,2D_cyclic,2,cond-mat-2005,0.00024749859999999995,1.9723999999999983e-05,20521.0,2381.0,41042.0,0.00022777459999999997
8,2D_cyclic,2,dixmaanl,0.0001131916,3.63015e-05,30000.0,7500.0,60000.0,7.68901e-05
8,2D_cyclic,2,flowmeter0,7.9656e-05,1.0152699999999995e-05,6055.0,1208.0,12110.0,6.95033e-05
8,2D_cyclic,3,1138_bus,3.3578999999999992e-06,1.8073e-06,220.0,70.0,440.0,1.5505999999999992e-06
8,2D_cyclic,3,cond-mat-2005,0.00036873939999999995,1.5891499999999995e-05,23432.0,3085.0,46864.0,0.0003528479
8,2D_cyclic,3,dixmaanl,0.0001682828,2.9407299999999995e-05,14999.0,7499.0,29998.0,0.00013887549999999998
8,2D_cyclic,3,flowmeter0,4.1813599999999996e-05,7.215499999999994e-06,3624.0,1096.0,7248.0,3.45981e-05
8,2D_cyclic,4,1138_bus,7.110799999999995e-06,5.4608999999999954e-06,199.0,71.0,398.0,1.6498999999999992e-06
8,2D_cyclic,4,cond-mat-2005,0.000265337,1.82561e-05,23609.0,3032.0,47218.0,0.0002470809
8,2D_cyclic,4,dixmaanl,7.077919999999998e-05,1.6352499999999996e-05,15000.0,7500.0,30000.0,5.4426699999999985e-05
8,2D_cyclic,4,flowmeter0,5.9740199999999994e-05,1.57162e-05,3633.0,1099.0,7266.0,4.4024e-05
8,2D_cyclic,5,1138_bus,4.564199999999998e-06,2.446799999999999e-06,420.0,143.0,840.0,2.1173999999999986e-06
8,2D_cyclic,5,cond-mat-2005,0.00035201109999999987,1.9429299999999997e-05,20347.0,2334.0,40694.0,0.00033258179999999987
8,2D_cyclic,5,dixmaanl,7.284159999999999e-05,1.74726e-05,30000.0,7500.0,60000.0,5.536899999999999e-05
8,2D_cyclic,5,flowmeter0,4.90321e-05,4.114199999999998e-06,6043.0,1209.0,12086.0,4.4917900000000006e-05
8,2D_cyclic,6,1138_bus,3.6245999999999983e-06,2.030499999999999e-06,213.0,78.0,426.0,1.5940999999999993e-06
8,2D_cyclic,6,cond-mat-2005,0.00028453769999999993,1.9814899999999982e-05,23351.0,3069.0,46702.0,0.00026472279999999995
8,2D_cyclic,6,dixmaanl,0.0001674808,3.87835e-05,15000.0,7500.0,30000.0,0.00012869729999999998
8,2D_cyclic,6,flowmeter0,6.13014e-05,9.767299999999997e-06,3577.0,1084.0,7154.0,5.1534100000000005e-05
8,2D_cyclic,7,1138_bus,3.302399999999999e-06,1.7402999999999999e-06,431.0,142.0,862.0,1.5620999999999992e-06
8,2D_cyclic,7,cond-mat-2005,0.00025754019999999996,1.4539699999999996e-05,20123.0,2367.0,40246.0,0.00024300049999999998
8,2D_cyclic,7,dixmaanl,8.881549999999999e-05,2.81386e-05,30000.0,7500.0,60000.0,6.0676899999999995e-05
8,2D_cyclic,7,flowmeter0,4.72151e-05,6.969199999999993e-06,6006.0,1209.0,12012.0,4.024590000000001e-05
